utterance_id,conversation_id,text,polite
2850,1402,Might i also add that enabling iPad features in an iPhone app target seems silly. Why don't you do it properly and make the iPhone app a universal binary (iPad+iPhone) ?,0
2429,571,"Perhaps this is not a good candidate for binding to a property grid.  Can you set the property, save the result, have that return instantly, and then later on, based on some user action, run your long-running operation?",1
3420,2503,ya it is! am i not supposed to ask hw questions here?,0
1994,485442,"""Cactus League"", eh? Let's see... what does Liebman have in common with the type of pain you might get from a cactus needle?",0
2064,551176,I was about to participate in the Afd on Wooster Greeks.  You've reverted yourself and re-closed it?,0
1579,628881,What do you mean? How am I supposed to vindicate myself of this ridiculous accusation?,0
4295,4303,"*@user1147* I edited your question heavily to try to make it more clear *(please review to make sure I didn't change the meaning.)* One thing I didn't understand was when you said *""when I open a single page to check post""*; can you be more clear what you meant by *""single page?""*",1
2906,1513,"Just a note, the code snippet actually works so I am thinking that there is something inside my SomeObject (the full code and not the snippet) that is causing it to autorelease. Can an object autorelease itself without have been told to?",1
110,621235,4.5 million hits on Google turning up the non-Columbia campuses.  What are you talking about?,0
3942,3544,I agree with viksit- it sounds like a hashtable is what you want. Is there a reason you want to use a B-tree?,1
1353,299277,"I can certainly suggest to Isarig that 3RR is not an entitlement, and that dicussion is often the better approach. Would you like me to try to mediate the Karsh page?",1
566,67318,"Thanks for the various corrections you have made to this article. Do you have a source for the Anglo-Saxon Chronicle date of 921, please?",1
2943,1581,You are passing a URL string into a method that takes a file path. Did you try initWithContentsOfURL and passing an NSURL instead?,1
314,558599,"Thanks. Do you feel the information is ""weak"" or is it just too complex?",1
633,256896,"Btw, what's ""WPC MOS"", and where/when was it decided that we don't use volume indicators? Why is this, and how do we distinguish between different volumes of series when mentioning issue numbers?",0
4767,5355,"You do `global $post`, but at the time `content_save_pre` runs, no `$post` object exists (since you are right before saving it). Could this be your problem?",0
366,209369,What City in Connecticut do you live in? And have you been to the north as your name suggests?,0
4967,5725,"This is a very broad topic. Akin to, ""How is cake made, and what are the ingredients?""",0
430,446216,"Thanks for the redirect help!  Is that something I can do myself in the future, or is that an admin thing?",1
2185,33,I added commentary. Does that explain what happens now?,0
1009,123896,"Alternatively, maybe the second column could be '''Country of origin''' and Rosen could simply be denoted USA/Poland, while Pillsbury would be USA/USA, without his US State being mentioned - it would be less confusing I think. Any thoughts?",1
4598,4943,"Unicode contains only four double-struck Greek letters: ℽℼℾℿ (γπΓΠ), and since the Unicode repertoire is quite comprehensive (and much larger than the Comprehensive Symbols List), I'd conjecture that this character is very uncommon. Could you give an example where this character is used?",0
4876,5579,i’ll come back to you on this one. Do you have Logic (express/pro)?,0
2105,620952,Is <url> what you're referring to??  '''''One''''' autograph page that he deleted almost '''''five months''''' ago and you're now attacking him as if he deleted every single autograph book ever?,0
5200,6164,"@George, will this work in Fedora 15 under the new Gnome 3? Is it in the repositories?",1
5,567951,Are you calling me a vandal for visiting your user page?  Or am I just <url>?,0
1897,510380,"I've restored the histories of the userboxes; however, I would think it better to move them rather that cnp-move. Do you mind if I migrate these to your userspace for you?",1
2448,618,any code? or do we have to guess at how you did it?,0
2929,1551,I don't get it - you say that there are two error messages popping up - that's what a UIAlertView is! Can you post a screenshot of the error message and add the code in your didFailWithError: to your question please?,0
1681,346591,I was trying to create a subpage. Could you please make it a subpage for me?,1
5153,6066,Does it occur only when they are plugged into the same circuit as the lighting?  Or any time they are in close proximity to the lighting?,1
3776,3215,That's a pretty simple way. Does it work?,1
3519,2710,If you serve a thousand of these per page you're hitting 49 kilobytes. How many of these could you possibly be serving?,0
2378,446,Can you also show us parts of your XML file? Maybe what you are looking for are the **children** of <Images>?,1
1879,282713,"I wondered if you could recommend the best book on <url>. FOr Christmas, what would be the most detailed book (with lots of beautiful photographs) of Ladakh?",1
3493,2661,Homework? Project Euler?,0
4722,5259,"Speaking of, I stared at the moon last night and didn't see anything special. What was I supposed to see?",0
5415,6540,Interesting question. Even if you didn't end up with a powder as a result- how can you make a stock or consume so pure that it doesn't taste like meat anymore?,1
1385,350757,"As for restoring the image, no I will not. Did you consider that you are asking me to put up an image for which I know the ""fair use"" claim to be bogus, and that this is illegal?",0
3687,3043,@Rob i don't have one. at the risk of sounding stupid: do i need one?,1
2244,160,"To answer your last question, you want to use `extern ""C""` to prevent the name-mangling. Not sure about the first one yet though; have you verified that you're actually being sent any messages?",1
2589,892,Vote down? Would you care to explain why?,0
1568,624980,"The cover art image shows annual #2 (1983), and says ""introducing superwoman"". Is that what you were looking for?",1
3403,2478,I'm not that familiar with Bezier curves; does this give you what you need to construct them? Can you elaborate how to finish it off?,1
295,373300,I'm curious as to why you chose to <url> a full two minutes after my last comment?  Am I to take this as a sign you are no longer willing to discuss the issue?,0
3778,3218,Ruby on Rails runs at the server side. So how about using that?,0
488,95565,"Tom, that article is ready for publication, was written by someone else, and your changes aren't improving it.  Did MER-C ask you to work on it?",0
34,25445,"I also have problems with a lot of the other recategorisation you have done to these articles, but I won't revert any more until I hear from you.  Taking <url> as an example: why have you removed it from <url> when it clearly is a linear filter; why remove it from <url> when it forms part of image parameter theory; why does an article which discusses electronic designs not belong in <url>; why remove it from <url> when, obviously, it is a term?",0
5210,6181,"I know it is only after V3, but will there be at least the ability to retrieve the mod flag messages, or a count of the number of moderator flags at some point? Also will you at one point be willing to review the moderator ability features?",0
4970,5728,Interesting question. I wonder if there might be a difference between fresh and dried pasta?,1
2355,395,Why would you need to parse the HTML that you are generating? Are you going to need to be able to insert inline HTML that could invalidate?,0
5379,6485,You never mentioned how far it is to work? How fast you ride?,0
4053,3773,"If you had such a list, what on earth would you do with it? The list of names in each category doesn't seem very interesting by itself; surely you don't want to actually process the content of all those grammars?",0
3137,1965,"sorry, there aren't enough details for me to even begin answering.  Could you include some more information?",0
1270,97357,"<url>. Congrats, or should I say good luck?",1
4376,4452,"The reason for using ""Please try not to eat the semicolon"" was simply because I couldn't come up with a better example. Would there be any difference if it was related?",1
271,526748,"At first I couldn't see it, but now that I've taken a closer look I see what you mean.  Now, I wonder, who was the first most decorated PR soldier in WW II?",1
1386,622848,"I'm sure that this is not a useful place to discuss the merits of your topic ban, which I think would need a wider audience to overturn. Perhaps you could make a request to the arbitration committee?",1
3995,3646,What have you tried? Where are you having difficulties?,1
4636,5029,Bumpity bump. Anyone else have any thoughts on this?,0
3922,3497,"The article that you reference does a good job explaining this: ""the SortedDictionary(TKey, TValue) generic class is a binary search tree with O(log n) retrieval, where n is the number of elements in the dictionary."". Did you have a more specific question or answer that you were looking for?",1
1978,159734,I'm currently considering nominating you for adminship at <url>. Are you interested?,1
1459,249713,Congratulations on your new daughter's arrival!  What's her name?,1
1965,621819,"Why can't it just be fixed?  There are other tables on wikipedia that aren't working properly, perhaps nobody noticed?",0
2537,790,I don't see any element with ID or name of `sel2`. What gives?,0
2640,1016,"My end goal is to get a list of rows with unique data (as determined by a combination of 3 cells in a row); however, I need all the cells of the unique rows. Maybe an array of hashes would be better suited for this task?",1
673,618715,If a main or major purpose of your presence here is to cause drama then I would support your being indefed. Am I misunderstanding something?,0
515,559607,Why did you delete see also section in Puerto Rico? why did you delete the political parties?,0
4728,5270,"Hah, yea I know, there isn't a good option.  The aversion is fallout from all those 'Can somebody suggest a good walk around lens?'",1
5357,6446,Do you really need to do it using web application?,0
1439,501425,I don't understand why Hong is so reluctant to revert unilateral changes from time-to-time when he did so frequently in the past when I or someone else who supported my edits did it. What exactly is the point in me agreeing to this if someone conveniently comes along and then starts making lots of changes that I don't like but Giovanni doesn't mind?,0
5253,6268,"just out of curiosity, why would you want to wipe out all (but the absolutely necessary) fonts? Is it a disk space constraint?",1
943,277176,"Hi, I've added a question to your RfA. Also, could you elaborate on how you will ''prevent'' vandalism?",1
1594,265281,"I'd like to ask why you're so insistent on creating a page called <url>, which means the same thing as <url>.  Are you disagreeing that they mean the same thing, do you feel that the <url> article is bad, or do you feel that <url> is a better name for the article?",0
3979,3612,What is your photo Column defined as? can you provide the table create stmt?,1
1674,143552,"What's the origin of the data graphed in <url>? The image is used in <url>, which has an in-text cite for solubility characteristics, but could you clarify the source for the graph itself?",1
5277,6311,Was it prepared on board or was it a commercial product? Was it more like a tea or was it carbonated?,0
4072,3814,"but the breakpoint doesn't affect anything unless the condition holds, so you can put your breakpoint anywhere (like the Setter) and take it from there. Or am I missing something?",1
2899,1494,"I'm starting to feel that the problem arises with interactionPointData, since this method does not own it.  Since I am pointing to it with model, will releasing model cause havoc upstream?",1
845,109742,Thanks for your edits to the LEMS article a couple of days back. Any hope of you reviewing it for GAC?,1
277,86340,"Hi, I am having problems with one of the references you added as it goes to the main page and not to one showing any of the figures on religion. Can you have a look at <url>?",1
3101,1900,Can you be more specific about how you want it to evaluate the logic? What should the code output?,1
3355,2380,"Also note that I know this question has been asked before and the general consensus was to avoid rebuilding your code if you didn't need to, then you don't have to deal with the changed assemblies, which apparently is a part of the deal. May I ask why you need to rebuilds to be identical, as opposed to just not rebuilding it if the code hasn't changed?",1
743,630046,No kidding.  Perhaps you could be troubled to point out the parts you consider to be actionable as 'spam'?,0
868,219360,"I hate to roll back 26 edits in a row, but I see a lot of good stuff, a lot of questionable and non-NPOV stuff, not much (if anything) in the way of citation, and a ton of misspellings.  Can we discuss these edits before imposing them, please?",1
4246,4190,"""Using an SSD as an SD Card"" does not make sense to me.  Can you please explain?",0
3082,1865,I don't understand what you're asking. Can you give an example of what you mean or are trying to achieve?,1
4120,3917,"@Andrew I beg to differ, the examples aren't good enough to explain what he wants. It's like saying ""I need *something*, for instance a car, so can you help?"".",0
1626,621563,"The article already says where they come from in the ''birth location'' field. What's the point of repeating it, especially at the expense of other info?",0
1623,67375,"Not that this really needs much more discussion but how did the object described as ""creepy"" change from the email in your first sentence to the administrator in the second?  Especially when the original edit stated that the email was creepy, not the administrator?",0
1252,627029,"He probably couldn't understand the speedy notice. Then again, who knows what goes on in the minds of n00bs?",0
4983,5755,"i am not getting you,
and where is the link?",0
5144,6033,Does this only happen on multiplayer? Or does it happen on single-player too?,0
251,252057,"To whom are you referring, Hipicrite? Who has a ""secret opinion""?",0
4696,5192,"I think I misunderstood.  Is the peak perpendicular to the garage door, or parallel?",0
3267,2220,"Nothing jumps out.  You *did* restart VS after copying the visualizer, right?",0
1408,619228,"""Oh, that"", eh? So, you ''wrongly accused me of making death threats'', and that's all you have to say for yourself?",0
4900,5613,I have also seen people recommending tasksel. Maybe someone could explain what this one is good for too?,0
1795,371345,What's going on? Why did you revert my edits to those articles without any explanation?,0
282,475688,Done. Does Adam Hunter need your disambig-style touch?,0
3965,3586,"The very easiest way to tag an image is to use the Alt Text in picture's properties, but I have a feeling this isn't what you want based on your example. Can you describe more about not only what you want but how you plan to achieve it?",1
3554,2784,"Are words allowed to overlap?  What is the desired answer if `dictionary = {""abc"", ""bcd""}` and `word = ""abcd""`?",1
583,620088,Denied. I take it then that you deny responsiblity for an account (which I'll not name here) created just four minutes after you made that edit?,0
645,551502,"Umm... isn't the template page itself semi-protected? If so, then shouldn't it be in the category?",0
1034,585216,"Thanks for telling me. Do you just perform the rename, and I then re-create the account to take it for myself?",1
3055,1811,"Please edit your question and explain what isn't working. What errors are you seeing, or how isn't it working as you expect?",1
5022,5817,"I am not sure of what you meant by ""Robust Standard Errors are reported as a matter of course"" standard errors of what? You said testing for ""it"" what is the test you are talking about?",0
4603,4953,hmmm. off topic?,0
1749,629255,"I realise it may seem ridiculous, but until the copyright holder has released it, we cannot use it (except under a claim of fair use, but this wouldn't fall under our rather strict <url>). I will delete the image now- why not draw your own map?",0
3596,2877,I love it. Two immediate thoughts (1) what about mapping the space based on probabilities (2) what would a scheme to try and identify the or incorrect answers look like?,1
3847,3351,Solve for `x`? Is there a dividebyzero.com in the SO family of sites?,0
3451,2571,Not a trivial task for homework. Did you not get any advice from the teacher on how to proceed?,0
4416,4542,"We will need more information. Would you please open a terminal and post the result of ""sudo fdisk -l""?",0
1633,584175,"Saw your note on Herbythyme's pageu2014this is great! How come this isn't more widely ""publicized""?",1
2296,295,"no offense, kid, but you're trying to build a chess game and are struggling to put labels on a board? Don't you think this kind of program is a little bit out of your league?",0
108,434360,"In the ACR for <url>, you mentioned that you had concerns with my writing style and were wary of supporting it. Can you specifically clarify what content in the article you had grammatical concerns with so I can make the needed improvements and gain your support?",1
990,252731,"Hey, can you block this moron from editing the IIHF Page? Or what can i do in such cases?",0
2841,1389,Any particular part? Or do you want us to read the documentation to you?,0
841,188936,Sorry to bother you but theres a report on <url> regarding <url> which has been a target for IP vandalism. I'm only asking directly  because the vandalism is continuing and I'm close to not being able to fight it anymore under policy so can I ask if you could please issue the protection and revert the IP's vandalism back to my last revision?,1
75,414928,"Apologies, I was busy prod'ding this article when you speedily deleted it, so I inadvertently re-created it.  Can you delete it again, please?",1
1980,412434,"Ha, you're too kind to me, my old friend. MK one day, promise?",1
2016,580725,"Look dude, <url> was ALSO just deleted. What makes 2005 so special?",0
2885,1472,"sorry guys, i actually don't really know what acceptance that you guys mentioned. Can you guys explain please?",1
758,529244,"Hi Royalbroil, I can't seem to find a hook I entered in DYK Feb 24, it's about the novel <url>, along with suggestions from other eds. Can you find what happened to it, please?",1
2993,1670,Not sure I'm reading the question correctly.  So each user books a cottage(s) 60 times a year?,1
4139,3950,How is your input given? Like in your examples or are you given a graph or something like that?,1
318,351597,"Can you explain what you mean by ''""Randi, paranormal, Larry King etc. are all redundant redundant""''?",0
2401,489,I guess you could have mis-typed the name of the textbox control. Is it TextBox1? :),1
2998,1680,"Why are you using jQuery here in the first place, it doesn't seem to be doing any good. Can't you just output the name inside the element directly?",0
3008,1703,Why bother with the `.php` in the rewritten URLs? Why not just `/course_view`?,0
900,253114,"I note you reverted my edit on <url>, quoting ""consensus"". What consensus?",0
2692,1115,Are you trying to learn a programming language one whole program at a time?  Why don't you read the documentation in order to assemble your basic vocabulary?,0
4184,4062,"@Tal Sorry, but it's not really clear to me what you actually mean by ""predict the lower and upper predictions of y"". Does it have something to do with prediction or tolerance bands?",0
1255,57748,How are recognizing and not recognising defined in this context? The country has explicitly and officially stated that they do or do not recognise the State of Palestine?,0
1396,297046,I hope this makes my concerns clearer. Perhaps we can work together to resolve them?,1
959,628937,"It may very well have been a better candidate for a stub rather than a speedy deletion. I would rather not talk about this on another users talk page, if you would like to discuss if further could we continue any further posts on <url>?",1
4542,4796,Welcome to IT Security. Do you have any security concern /questions about SLIP?,1
1534,629941,"That's reason to expand the treatment to other painters, not to blank this one.  And you didn't think that there would be more articles on van Gogh paintings?",0
4763,5340,"jiewmeng, you should change the question to be more specific. I think the ideal name would be ""Why do I need to check if wp_nonce_field() exists before using it?""",0
5054,5874,are you using the webSockets API? and is this going to be open sourced at all?,1
3366,2402,Why wouldn't you want to go to the source code? What's the purpose of debugging if not for checking the code?,0
4133,3941,The easiest language to do a task in is often the one you know the best! Which languages/tools do you already know?,1
1899,69712,"You mean ""the higher solubility in the ocean""? Solubility of what?",0
23,120056,Seriously? Seriously?,0
2559,828,first thank you all for your answers second i cant understend jim why you think i try to make fun of you? and last how i mark that the problem solved?,1
3511,2691,"Do you want the actual algorithm, or a clue (ie. some kind of homework help)?",0
545,619724,Compare the two. How is the first in anyway superior to the second?,0
991,619242,Hell yeah.  How do we do that?,0
4360,4418,"@eWolf: Sorry, I didn't have a chance to install the XNA framework. Have you considered listing your application on [StackList](http://stacklist.quickmediasolutions.com/)?",0
220,629492,Yes please! Buffing up ''<url>'' to at least reflect a bit better on current state-of-play-taxonomically would be good :) Any Reliable Sources call it a <url> ?,1
2318,327,I'm being a bit thick but what exactly is the problem...Are you getting an exception? is so what?,0
2598,920,do you own any C++ books? if yes then why dont you try searching this in that ?,0
1375,623643,You speedy-delete-tagged <url> and <url> as <nowiki><person></nowiki>. What maintenance work were you weanting to do with them?,0
16,513734,"Hi, thanks for moving three of the Brussels municipalities. Could you move <url> to <url> as well?",1
50,9522,"Hello, thank you for adding interesting content to <url> <url>.  Are you able to provide <url> that will help the content meet our ""<url>"" standard?",1
2305,307,Why aren't you just doing this.startActivity(intent)? Can you post the logcat?,0
2509,739,"@Nick Usually they are <div class=""section""> but sometimes there are other classes.  Does that matter?",0
2956,1603,exact duplicate of your 5 minute old question [How to receive and use a json in ajax sended from php?](http://stackoverflow.com/questions/4317587/how-to-receive-and-use-a-json-in-ajax-sended-from-php). Are you for real?,0
4016,3698,"Are you wanting to take all pairs of elements to be compared or is it that all the elements of the array are compared against a known value,e.g. if the array was of ints and you wanted to know if half were single digits?",1
3844,3346,"""a method that exposes all info of a team"" ... exposes how? `return this;`?",0
986,601165,"Hey Nick, thanks for writing the book reviews! Would you like me to run one or both of them?",1
504,389524,I assume you like to play '''U.S.''' billiards bottom right corner?,0
1631,628757,"Wait, I thought algorithms were named for <url>???",0
4063,3794,Could you ask a specific question? What have you tried so far?,0
2387,465,"Can you clarify a bit?  You mean a type that implements `IEnumerable(<T>)`, or like an `enum` with a set number of values?",1
1823,628362,Do you really think it is necessary to do that? Could you not simply take my advice on board?,0
3071,1846,Your second code snippet is the same as the first. Did you not paste it in correctly?,0
3717,3095,how is google formed? how internet get serched?,0
3397,2463,"And an ""intelligent crop"" is a 3rd.

Note though that the aspect ratios are different in the example (0.96 vs 1.1) so perhaps Andre means resizing first, then cropping to match aspect ratio?",1
5065,5888,"This seems OT?  @LBushkin, do you think this would be the right site for this kind of question?",0
1250,85235,"No-one's saying you can't edit anything, but what we are saying is that introducing grammatically incorrect phrases, POV, weasel words and things discussed and discounted in the numerous PRs and FLCs this article went through is inappropriate.  Buc, stop it please, I'm getting tired of this, why not work on being constructive to articles that aren't at featured status?",0
699,620420,"Perhaps these articles should be nominated for deletion. A blue belt is far from a notable BJJ player; Google returns 594 results for him, many of which might not even be the Barry Ley in question; and as for the Blaggers article: I don't see any articles on the higher-selling books you mention, why does this one deserve it?",0
3248,2177,"UTF-8 files are text. What's this about an ""image part""?",0
2284,268,"What method *serialized* a `Boolean` to ""true"" and ""false""? Or are you simply talking about producing a `String` from a `Boolean`?",0
5408,6530,Do you mind also explaining why bikes have this feature?,1
2214,103,"sorry, wasn't really thinking about a definitive question. could we just say that my question is: is my interpretation valid or does it contain some problems?",1
1959,629771,"Thanks, I tried to do that but don't know how to do it? Can you help?",1
3232,2141,"Spec isn't complete, what format is the percentage entered? What should happen if the user enters in decimal format (0.15) or includes the % symbol in the text, or worse yet both?",1
3654,2988,seems fine in Chrome. How exactly does one reproduce the problem?,1
4574,4882,It's first choice in mine version. But what is this Custom there?,0
4590,4924,"This is a rant why you do not want to use LaTeX, not a question. So, what exactly is your question?",0
4557,4840,"Chances are, this doesn't exist. Also, language?",1
1144,621537,"I was visiting the <url> article again today, and I had the same instinctive reaction to the image, that it is too specific and not representative of all pederastic relationships but only the sexual ones. Would you mind if I changed to something more representative of the practice, like a symposium image?",1
2392,477,"I think if you were to consider the DAL as a seperate entity and imagine that it was your sole responsibility whilst all consumers was work done by a third party, you would probably raise an exception for Access Denied - most of the framework would.  If however, you want to avoid _exception logic_ it would be helpful to provide functions to help the consumers determine if they have sufficient access to data - though that sounds like more of a business logic issue, which is it that controls the access?",1
620,460480,"I thought that I should tell you that I created a new SVG version of the Wikipedia logo, located <url>. It has a few problems, could you help me with it?",1
1904,526560,"I'd really like to keep the image, just because it's of a Medal of Honor winner.  Is there a way to shrink the table, or another place in the article (Like the Footnotes section) where the image would work?",1
2095,8208,"Ok, many thanks for that. I'm not sure how reliable that 2nd group are - it has <url> but what about all his dinner-guests?",1
3329,2324,"Thanks a lot steve, I'm trying to implement the pseudo-code line by line very carefully, there is an extended pseudo-code that's written more clearly here: http://www.wpi.edu/Pubs/ETD/Available/etd-0430102-111906/unrestricted/corourke.pdf  on page 27, I'm coding that carefully and i'm testing it with some sample answers given by NTRU, I think i'm also getting held back in understanding the pseudo-code, in my code I gave a fixed length and set of values to the polynomial f, and the infinite loop on 8-31 never ended, thanks for pointing out that f is a variable. Any more tricks to watch out for?",1
956,345351,"Hi, I borrowed your bit on Rauls Razor for my userpage.  I hope thats okay?",1
4236,4176,"Sorry, I should've made it clearer there are other text, figures and tables contained within leftbar as well - I omitted them because this was a minimal example.  So that doesn't appear to be an option for me...  Any other ideas Stef, or others?",0
3084,1867,Sry this explains to me... I want to rewrite this solution [link](http://stackoverflow.com/questions/5636413/how-to-determine-maximum-route-cost-in-a-n-high-numeric-pyramid) in ruby. And why did you say poorly implementing?,0
183,296733,"You were right that there was a problem, but I see Xn4 has now had a go at it. Perhaps you could look at it again?",1
2525,770,Maybe you are using an extremely old version of jQuery or the script is built weirdly. Are you getting any error messages?,1
3111,1920,"er, no that wont work. It wud still complain about that error, wont it?",0
3201,2088,"@Rob Fox, thanks! BTW, why won't you post it as an answer? ;)",1
177,240310,"This statement by The Four Deuces <url> makes little sense to me, does this user often obfuscate like this? The source is quite unambiguous in stating ""communist terrorists"" how on earth does this not mean the author is talking of communist terrorism?",0
3388,2438,"I do have skype installed, but not running. does it need to be running to hijack 80/443?",1
4618,4980,"If the period register is 0, it probably never matches and so it never triggers the interrupt.  With PR2 line uncommented, can you trigger on a breakpoint set inside the interrupt routine?",1
1712,625077,I tried to create a similar map for Canada but couldn't get a usable output from the site you used for the Australia map. Could you create a Canadian one?,1
4001,3666,"what have you tried? There are over 2000 questions here on SO about random numbers, have you had a look on some of them?",0
2139,625073,"I also found your audio uploads at <url>. If it's not a burden, would you mind recording more Hungarian town names for WP?",1
4493,4689,"That is a weird site. For one they count forum software as ""Content Management"" but then neglect Wordpress?",1
3692,3051,Are you sure we don't know anything else about these elements?  Do we even know if they are numbers or could they be arbitrary elements?,1
112,349707,"Is it ok to use words like: here are some ""good"" or ""recommended"" reliable secondary sources?  Or does that have to be determined by consensus?",1
4423,4554,Where is this dead zone? Can you please update your question with a screenshot?,1
1420,85579,"If it's alright with you, I'm next going to start from 1930 and work back towards where you are, since I'm particularly interested in the Lang era. Is that okay?",1
4601,4947,"This sounds like a job for the listings package, really. Could you post an example of your code?",0
384,132397,"Concerning <url>, I must say I am a bit confused: isn't the article's title ""Austria<span style=""color:red"">u2013</span>Hungary"" (where, incidentally, it was moved after an ""Austria<span style=""color:red"">-</span>Hungary"" period)? It's really no big deal, but how can something be both correct and incorrect, and which standard are we at long last supposed to follow?",0
2496,713,Do you want the complete question solved yourself? What exactly is the question here?,0
5240,6244,Can you access http://swscan.apple.com/content/catalogs/index.sucatalog from your browser or using curl? (Just to rule out that you can talk to Apple's servers) and if have you tried deleting com.apple.SoftwareUpdate.plist in `/Library/Preferences/`?,1
2007,412885,"I figured I would ask you directly, since you objected to my original draft, and it seems to be difficult to workshop specific problems in the general discussion taking place at <url>.  How is <url>?",0
2762,1246,"""I wonder why downloading on Windows mangled the mp3?"" uhh, because it's a toy-like excuse for a real operating system?",0
2823,1361,"I'm not sure what you're asking. Can you explain what you mean by ""cache `client`""?",1
1149,609614,Who is this Brit you keep talking about? A past vandal or something?,0
4347,4395,@Darin Dimitrov Can you please tell me for how long you have been using 4.0? just after it got released?,0
953,377049,"Soman, since you visited the Swedish Social Democratic Party site in May 2010, did you put the May 2010 ""(This article) may need to be rewritten entirely to comply with Wikipedia's quality standards"" atomic bomb tag at the top of the article? If so, will you clarify which sections you feel are inappropriate to a discussion of the political party, and what sort of focus you'd prefer to see, and why?",1
2291,283,"Probably a stupid question, but have you ensured that your machine resolves localhost correctly outside of java?  At the CLI?",1
4104,3884,"There is no image attached.  Also, what have you tried by yourself?",0
2596,914,"Your problem is not fully specified - when there is a blob you wish to identify, may there be other filed cells on the board separate from the blob? Also you talk about ""similarity"" - but are you after a precise pattern match or an approximate one?",1
613,217424,We need a visual of some kind. How's the state of your right-brain today?,0
2152,179380,E-mail me at <url> (just get rid of the spaces in between the letters and numbers) whenever you feel like it. By the way are you a member on any Iranian football forums online?,1
1267,623275,"Correcting an article to remove mention of something that ''was made up here in Wikipedia'' and does not exist in any formal definition of the article's subject is a furtherance of the <url> policy, not vandalism.  Are you interested in knee-jerk reverting, or in actually making your encyclopedia correct and accurate?",0
4029,3726,I'm pretty sure that the google image search just goes by image name doesn't it? or are you talking about some other google search that I'm unaware of?,0
3874,3408,? EXPLAIN PLEASE! WHERE WOULD I DO THAT @ ?,0
1040,157940,What is the source of this image? and why do you think it's PD?,0
49,128291,Would you mind doing the same for <url>?,1
4192,4083,"@cb Please note that some angles are not cyclic: the approach angle in the original question is a good example.  If you have a specific follow-up question, why not post it?",1
3807,3274,How would you materialize the debug session?  There shall be some data initially and how are you going to feed the data?,1
2950,1593,Why are you putting control characters into the string? And don't they count to whatever length limits apply?,0
3629,2940,"This is quite cool, I'd almost consider suggesting the ability to encrypt the answers to your question for a day on user voice with a clickable ""decrypt"" link or something. What do other think?",1
1694,50905,I asked some questions in the Criteria for Inclusion section on 20th Dec but no-one has yet responded. Can you take a look?,1
3484,2640,How do you mean 'sorting a string'?  Do you mean sorting a list of strings?,0
1020,620813,"Yes, this is the English Wikipedia so we use the English version of the infobox. And can there once be a time when you don't find your way to my talk a complain?",0
5076,5904,"What's the problem with Gmail about privacy? The only issue I saw recently was Google Buzz but I'm not sure that affected the Google Apps accounts, did it?",1
2879,1462,"How do you know the i386 machine is i386 only? Also, why not a universal build?",0
3360,2393,"*Find a random element* sounds like picking a random element. But I assume you want to find a *specific* element in the array, right?",1
17,565445,Anytime. How do you like this closer crop?,1
1445,622641,Not that clear to me. What's wrong with this username?,0
1871,225160,"Hi David, you're good with images. Anything you can do to clean up <url> so it's useful on ITN?",1
5215,6193,As opposed to? What should it be instead?,1
2742,1209,Can you explain your scenario better? Perhaps with an example?,1
2970,1632,ErrorDocument 404 index.php This does not seem to work for me. Any ideas?,1
3879,3421,"so you're saying that <img src=""local/file.jpg"" /> works but <img src=""http://server.com/img/file.jpg"" /> does not work? Am I understanding right now?",0
1192,541730,No problem.  :) Did you see the additional notes on the project talk page about the rest of those books from the 70s?,1
4415,4540,@user12739 Give us more information please. What problem are you having exactly?,1
3394,2454,What kind of user knows JSON but not HTML?  How would you put bold text in a link?,0
542,184927,"I have, and they have not responded in one week. How long should I give it?",1
4742,5301,That does sound odd. Is there perhaps a threshold setting of some sort?,1
3981,3616,"Is it an ordered list? Ie, will the cells appear in the order of the indicies, or no?",1
1200,234674,I restored 3 non-piped blue links.  How does that look?,1
1204,389055,"Again, what would be the point of redirection? Who on earth is going to fall on the redirect first?",0
922,352202,"Thanks, but why specifically? Because I know the difference between ''hale'' and ''hail''?",0
4795,5414,This feels like a duplicate of http://programmers.stackexchange.com/questions/217/should-i-keep-realbasic-on-my-resume and maybe we could make that question general. (Should I keep X on my resume?),0
3973,3601,"Can you be more precise about what exactly the system needs to achieve? Something like ""Given X initial data, output Y""?",1
1683,629826,I was wondering if you'd like me to make your userboxes (on your userpage) line up horizontally (in columns of 3) rather than vertically. Interested?,1
4812,5446,Follow-up question: There are some slight errors on the elapsed times displayed on the site due to treating all months uniformly as 30 days and ignoring leap years.  Do you think it's a good idea to keep these errors to match the site (see my answer) or should we try to fix them?,1
1963,628242,Interesting.  Would you mind asking at which Sae Gae seminar on what date it was taken?,1
5345,6427,Please name one of those places.  This doesn't make much sense; how would friction destroy a chemical?,0
2628,982,"Well, when you call `new Class();`, it returns a pointer to the location of that instance of the class. Is that what you are referring to?",1
1475,549635,Why are you putting <nowiki><person></nowiki> on several pages related with Yu-musicians? IMO this is a pretty <strike>stup</strike> meaningless stub to have; why not <nowiki><person></nowiki> instead?,0
5265,6286,Do you have any module that changes the menu? May you provide a list of installed modules?,1
1788,272658,What are they? Where did that offensive photo come from?,0
2552,817,@Mike: I don't know Java yet.  Could you explain what makes this work in Java but not in C++?,1
3010,1708,Why do you need builtin DB support? Do you want to call the graph functions with SQL code as argument?,0
1766,628640,I figured that. Is there anything else I need to do?,1
